编号,姓名,性别,年龄,绩点,出勤1,出勤2,出勤3,出勤4,出勤5,出勤6,出勤7,出勤8,出勤9,出勤10,出勤11,出勤12,出勤13,出勤14,出勤15,出勤16,出勤17,出勤18,出勤19,出勤20
32,史环珍,女,20,3.2654501713189514,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
33,曹璧,女,20,3.2630225103674464,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
34,周欢,女,21,3.2432919870273187,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
35,范苑,女,21,3.172695379732228,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
36,花中浩,男,20,3.1419338484666253,1,1,1,1,1,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1
37,赵世致,男,20,3.1399895291444224,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
38,窦萍静,女,22,3.1222632708091584,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
39,鲍朋,男,21,3.0965076795411512,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
40,窦维文,男,21,3.094651832485707,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
41,韦岚,女,22,3.021402023317884,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
42,鲍谦奇,男,21,2.975372191956669,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
43,孙才辉,男,22,2.9611339286045197,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
44,苏贵江,男,21,2.955008082649263,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
45,葛俊,男,22,2.940407130158179,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1
46,花炎永,男,22,2.938429073361715,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
47,冯翰祥,男,20,2.9325981252343203,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
48,沈行钧,男,20,2.910422058834842,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
49,戚琼霭,女,21,2.908586149928096,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1
50,鲁成辰,男,20,2.886833023414933,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
51,唐静璧,女,22,2.8862283648215437,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
52,郎婷柔,女,21,2.862951412118904,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
53,赵韵露,女,21,2.8581734311068887,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1
54,鲁信,男,21,2.8425221748330505,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
55,杨翠,女,22,2.8398668015428763,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
56,昌仪韵,女,21,2.832590371344425,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1
57,施维邦,男,21,2.791193304317062,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1
58,姜刚真,男,22,2.7731390942625875,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
59,秦泽,男,20,2.744268448837253,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
60,华珊娜,女,22,2.730954816252268,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
61,万俟丹,女,21,2.715802461590556,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
62,鲁悦毓,女,20,2.7154910508338035,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
63,孔聪,女,21,2.6794025123309586,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1
64,蒋思楠,男,22,2.632311494502215,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
65,章寒,女,21,2.6201400118169524,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
66,鲍天,男,20,2.617413081804524,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
67,王岩盛,男,20,2.5886664692544885,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
68,韩瑶,女,20,2.583091483481047,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1
69,彭菊爱,女,21,2.572771775228648,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
70,沈国保,男,20,2.5335792807029605,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
71,昌雄仁,男,20,2.4985451820975415,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0
72,尤莉菁,女,21,2.440396368812396,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
73,方纯,女,20,2.387294376360618,1,1,1,1,1,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1
74,吴富辰,男,21,2.3867532560672626,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
75,张莉妍,女,21,2.3791101561323322,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
76,史琛,男,20,2.3581183660312477,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1
77,许慧,女,20,2.3344905760662438,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
78,柳弘翰,男,22,2.2679892075888892,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
79,褚馥融,女,21,2.240770905568283,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
80,戚惠倩,女,20,2.2046565749790457,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,1,0
81,唐毅辰,男,22,2.169359871082552,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
82,凤君倩,女,21,2.101477730309184,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
83,卫利,男,21,2.07274107132589,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
84,许筠,女,22,2.0437253454918505,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
85,方栋,男,21,2.0417921449495946,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,0,1,1,1,1
86,彭全峰,男,22,2.0333157357048846,1,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0
87,魏惠,女,22,2.0332386040815855,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,1
88,杨功宏,男,21,2.016779714148221,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1
89,昌惠菲,女,20,2.0129136354320822,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
90,钱雪,女,22,2.0056358094677798,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
