编号,姓名,性别,年龄,绩点,出勤1,出勤2,出勤3,出勤4,出勤5,出勤6,出勤7,出勤8,出勤9,出勤10,出勤11,出勤12,出勤13,出勤14,出勤15,出勤16,出勤17,出勤18,出勤19,出勤20
36,李秋思,女,22,3.3051274268324247,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
37,谢香昭,女,22,3.301531055052921,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
38,葛敬树,男,22,3.3005527423798937,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
39,陶雄易,男,20,3.2997609037464697,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
40,鲁芸,女,20,3.295636592176149,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1
41,何天,男,21,3.2883155074925887,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
42,苗育,女,22,3.198963357807071,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1
43,孙芳娴,女,22,3.198850810847885,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
44,孙炎祥,男,20,3.1775640664420717,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
45,施萍娟,女,20,3.1060547240631484,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
46,郑东,男,20,3.097988265960565,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
47,金建雄,男,21,3.072258200736183,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
48,苏娣悦,女,22,3.0711440055920765,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
49,潘震永,男,22,3.068297795887954,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
50,许嘉瑶,女,21,3.025029462061549,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
51,孙仁,男,20,2.9759507606026396,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
52,范星飞,男,20,2.9654100940588797,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
53,彭轮全,男,22,2.9552734638133566,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
54,曹榕心,男,21,2.9428008351860773,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
55,许梦瑶,女,21,2.9222579066820042,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
56,杨昭倩,女,22,2.920563759308851,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1
57,金雪珍,女,20,2.9117431683542625,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
58,孔松,男,20,2.8646341579245114,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1
59,蒋芸,女,22,2.841931130556304,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
60,窦富广,男,21,2.8233054617273514,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
61,潘欣,女,21,2.808301768554725,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
62,蒋岚,女,22,2.8064425395682666,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
63,沈祥善,男,22,2.7924631521715577,1,0,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1
64,谢榕,男,20,2.7875750347714026,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
65,周红纯,女,22,2.7659589723489932,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
66,唐娴怡,女,20,2.76320733437469,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
67,潘素融,女,22,2.728045458465969,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
68,俞兰艺,女,20,2.6936127721365786,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
69,严亨生,男,20,2.6844450008908556,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
70,苏嘉珊,女,21,2.6689606718448626,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1
71,姜达顺,男,21,2.6014358479068447,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
72,苏清,男,20,2.5477504561491706,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
73,花红环,女,22,2.50176217055631,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
74,蒋仪馨,女,22,2.4763814793033045,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
75,方河超,男,22,2.4661756228977936,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1
76,魏峰功,男,20,2.4654703287376614,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1
77,吴信策,男,20,2.3997099753459263,0,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1
78,鲁邦宏,男,21,2.3938849006667766,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1
79,马家思,男,22,2.3856009226340453,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
80,沈易,男,21,2.3627231783588263,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
81,苏成谦,男,22,2.339990143308461,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
82,姜峰彪,男,22,2.3399347969707804,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
83,尤勤云,女,21,2.2649185712368594,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1
84,方承,男,20,2.2271366561103254,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
85,昌惠,女,22,2.2014781506155545,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
86,张嘉娴,女,22,2.1817443481233862,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0
87,华咏媛,女,21,2.1232068828747117,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0
88,钱富涛,男,22,2.114137101888498,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
89,窦琛,男,20,2.08609621437153,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
90,朱峰,男,20,2.004174759746555,1,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0
