编号,姓名,性别,年龄,绩点,出勤1,出勤2,出勤3,出勤4,出勤5,出勤6,出勤7,出勤8,出勤9,出勤10,出勤11,出勤12,出勤13,出勤14,出勤15,出勤16,出勤17,出勤18,出勤19,出勤20
41,孙泽智,男,21,3.09774316585594,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1
42,昌聪霞,女,21,3.0947265240224233,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
43,戚萍滢,女,21,3.0903484678476856,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
44,花茗颖,女,21,3.0600481695185815,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
45,凤佳慧,女,22,3.053823279084251,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1
46,任斌,男,21,3.0164014559353176,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
47,金风,男,21,2.9977860805425314,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1
48,韩晓露,女,21,2.9268937407096987,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
49,戚翠爽,女,21,2.9198803422590505,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
50,吕娟彩,女,20,2.8965492214162727,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
51,马浩祥,男,22,2.8225066243358956,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
52,华礼,男,22,2.805759871022911,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
53,鲁易,男,22,2.7446827566546275,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
54,郑丹巧,女,21,2.738969714128708,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
55,王以和,男,21,2.7149358106943446,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1
56,尉迟梁,男,22,2.710265307517272,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
57,王建博,男,22,2.7009310219736413,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
58,姜保,男,20,2.6978982888927105,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
59,苏筠娥,女,22,2.6751476662837668,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
60,方志林,男,20,2.6724641841717323,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
61,杨羽蓓,女,20,2.654298911290316,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
62,尤红云,女,21,2.650702412918988,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1
63,史邦泽,男,21,2.638465003226427,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
64,吕馥,女,22,2.572438969512075,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
65,秦欢艺,女,20,2.5139667618727897,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1
66,曹东茂,男,22,2.4913155477144207,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
67,范仁海,男,21,2.420354611622952,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
68,金雪枝,女,21,2.4123450246205533,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1
69,葛静黛,女,20,2.406023182034104,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1
70,郑晶荔,女,20,2.402519347979238,1,1,1,1,1,1,1,1,1,0,1,1,1,0,1,1,1,1,1,1
71,施瑾,女,20,2.3927128666429818,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
72,魏文弘,男,21,2.376089125176614,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
73,马澜,女,20,2.3657939954593705,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
74,曹兴树,男,20,2.3606561037505402,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
75,郎江翔,男,21,2.3280096708523588,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
76,昌薇琼,女,20,2.3243167340449586,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
77,花鸣,男,22,2.3119425128172293,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
78,袁芳霞,女,21,2.294877165079587,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
79,唐丹卿,女,21,2.28714248218439,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1
80,沈致中,男,21,2.274252219818775,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
81,何翔仁,男,21,2.226827971863586,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
82,何苑兰,女,21,2.186474990723977,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1
83,曹行胜,男,21,2.1747441151286866,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
84,唐梁翰,男,22,2.1697473743829727,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0
85,王嘉霞,女,20,2.1425569288523176,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
86,潘全光,男,22,2.124544965752647,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0
87,袁洁姣,女,21,2.1230141889114904,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
88,韩妍倩,女,20,2.0953144091521745,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0
89,潘霭,女,20,2.08438975856428,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1
90,李毓苑,女,20,2.0524549212009457,0,0,1,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0
