编号,姓名,性别,年龄,绩点,出勤1,出勤2,出勤3,出勤4,出勤5,出勤6,出勤7,出勤8,出勤9,出勤10,出勤11,出勤12,出勤13,出勤14,出勤15,出勤16,出勤17,出勤18,出勤19,出勤20
39,鲁珍娟,女,20,3.1288628315078277,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
40,金玲璧,女,22,3.1147754713239806,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
41,冯菁娟,女,22,3.1083752823983186,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1
42,孔发翔,男,22,3.101158756621272,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
43,姜若俊,男,20,3.0810981371139414,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1
44,万俟秋滢,女,21,3.0183721554870053,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
45,沈世仁,男,20,3.005714373287718,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
46,卫顺,男,22,2.9800908452112687,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
47,秦莲,女,21,2.969748212668129,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
48,严彪浩,男,21,2.958992709960065,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
49,谢钧杰,男,21,2.9285374084424998,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0
50,秦君琳,女,20,2.9156066751280822,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1
51,冯群,男,21,2.9083444940345284,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
52,张富力,男,22,2.891446550365779,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
53,史静竹,女,22,2.8849591893808864,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
54,郑芸华,女,22,2.8587993795912725,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
55,昌滢艺,女,22,2.8426748175331333,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0
56,云飘荷,女,21,2.8400238043892303,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
57,鲁善国,男,21,2.7819090629395227,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,0,1,1
58,吴晶,女,21,2.726766254660138,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1
59,孔军,男,20,2.6717451344349366,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
60,王鸣良,男,21,2.640909401832596,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1
61,朱飞清,男,22,2.6197183712526524,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
62,杨琛利,男,21,2.6173404940743135,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1
63,花寒,女,20,2.606918804841653,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1
64,邹婕育,女,21,2.601549631029716,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
65,章瑗,女,20,2.563439335871826,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
66,袁艺,女,22,2.553985045061751,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,0,0,1
67,冯雄梁,男,20,2.54019705489054,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
68,金韵月,女,20,2.519458331677514,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1
69,秦器,男,21,2.5175210121952487,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
70,苗彩惠,女,22,2.50071439005977,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
71,韦辰中,男,21,2.4906138340757886,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
72,谢邦,男,20,2.4829162974841053,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
73,理塘竹影,女,22,2.4331346071129722,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
74,范琦聪,女,20,2.3999626776378244,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
75,吕航,男,20,2.3949211155497903,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
76,吴珍,女,22,2.389540381226792,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
77,云致启,男,22,2.3805781508854507,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
78,戚伦,男,20,2.3726506035249306,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1
79,朱行绍,男,22,2.358037048354306,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,0
80,欧阳贞竹,女,20,2.3577358835170625,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,1,0,0,0
81,鲁眉琰,女,21,2.2775346567527057,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
82,苗影,女,22,2.2644621484851797,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
83,昌媛,女,22,2.240309680686987,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
84,唐民宁,男,21,2.2280563472983204,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
85,范晨有,男,21,2.1962258103997807,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0
86,吴琴咏,女,21,2.0888920411383136,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
87,昌义仁,男,22,2.065537608604053,0,0,0,0,1,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0
88,金澜惠,女,21,2.035262983670822,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,1
89,曹风,男,21,2.0199062485439594,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
90,施飞,男,22,2.0087219616701,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0
