编号,姓名,性别,年龄,绩点,出勤1,出勤2,出勤3,出勤4,出勤5,出勤6,出勤7,出勤8,出勤9,出勤10,出勤11,出勤12,出勤13,出勤14,出勤15,出勤16,出勤17,出勤18,出勤19,出勤20
78,张婷芳,女,21,2.3571875979289363,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
79,郑东豪,男,22,2.3260250642674514,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0
80,赵晶,女,20,2.2837431480901778,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
81,赵亮哲,男,21,2.2415120216111477,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
82,曹珍姬,女,22,2.211214930235295,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
83,方峰榕,男,20,2.193615062839115,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
84,方珠茜,女,22,2.1888156511423826,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,1,0,0
85,金福彪,男,20,2.0893968271897196,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0
86,华友时,男,20,2.053224241485102,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
87,任梦仪,女,21,2.0370969280899773,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0
88,彭以行,男,21,2.0209106782397224,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0
89,花朗,男,22,2.0138638277819996,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1
90,钱娜毓,女,22,2.0009483921426394,0,0,0,0,0,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0
