编号,姓名,性别,年龄,绩点,出勤1,出勤2,出勤3,出勤4,出勤5,出勤6,出勤7,出勤8,出勤9,出勤10,出勤11,出勤12,出勤13,出勤14,出勤15,出勤16,出勤17,出勤18,出勤19,出勤20
43,朱振河,男,20,2.8906133656302915,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
44,朱德明,男,22,2.8704339820590015,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1
45,王莲,女,21,2.8669795385071963,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
46,施纯晶,女,20,2.8605536931334647,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
47,李凡,女,22,2.8576098652113453,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
48,花霭芸,女,20,2.842635976300076,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
49,谢薇贞,女,20,2.838993503222324,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
50,褚燕勤,女,21,2.8283378585259324,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0
51,严轮,男,22,2.8051523892867856,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
52,夏侯杰,男,20,2.7501368456424964,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
53,赵梅莎,女,22,2.7438100616728054,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
54,金姣,女,21,2.743071832263553,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
55,朱敬友,男,21,2.7291785043462453,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
56,戚刚梁,男,22,2.7234930897859253,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
57,鲍勤韵,女,20,2.692204029248607,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
58,方娣,女,21,2.6587293495946867,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1
59,姜新亮,男,22,2.657599442217143,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
60,何青霄,女,22,2.6330077209190557,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
61,俞柔荣,女,21,2.624465359154075,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
62,郑时生,男,21,2.6229450429065997,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
63,葛萍,女,21,2.58756752836641,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
64,陈蓓枝,女,22,2.5769141382231195,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
65,姜泽志,男,21,2.552913886840245,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
66,金福楠,男,21,2.5369270169270015,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
67,葛学国,男,21,2.4732692873756448,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
68,袁勇天,男,21,2.465640431313119,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
69,谢家宁,男,21,2.459408971539916,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
70,袁富,男,22,2.449800324689372,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
71,姜子,男,21,2.4149971455711956,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
72,范姣,女,21,2.3597896645707914,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
73,杨爱,女,20,2.3145104001505556,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
74,孔礼翰,男,22,2.3089169309313804,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1
75,吴冰琳,女,21,2.2916793729624416,0,0,0,0,0,1,0,0,1,0,1,0,0,1,0,0,0,0,0,0
76,卫有星,男,20,2.27670593797981,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
77,潘仁良,男,20,2.2407670196652036,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
78,范强德,男,22,2.236038623660285,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1
79,严志,男,22,2.2324966046703754,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1
80,姜蓉,女,20,2.190990636869488,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1
81,孔克风,男,21,2.190719505643652,1,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0
82,昌芳,女,20,2.1815039662161553,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1
83,金时,男,21,2.1656539638921117,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1
84,金舒,女,21,2.157148259925419,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
85,马明元,男,21,2.1465278257364773,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
86,葛永歌,男,20,2.1173122143961445,0,0,0,1,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0
87,方霄悦,女,20,2.0685223697741577,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1
88,谢慧,女,22,2.054839912560759,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0
89,卫蓓叶,女,21,2.017234062917766,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,1,0,0
90,韩静艳,女,20,2.0104746454986833,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,1,0,0,0,0
