编号,姓名,性别,年龄,绩点,出勤1,出勤2,出勤3,出勤4,出勤5,出勤6,出勤7,出勤8,出勤9,出勤10,出勤11,出勤12,出勤13,出勤14,出勤15,出勤16,出勤17,出勤18,出勤19,出勤20
28,俞玲菁,女,20,3.3329941708437554,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
29,苏发,男,21,3.326461699088203,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
30,陈玉萍,女,22,3.309965227471737,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
31,沈歌,男,22,3.253313753209195,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
32,孙祥楠,男,22,3.24951768277832,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
33,何祥树,男,21,3.234213649658672,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
34,郑仁彪,男,21,3.212621827104499,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
35,苏瑶寒,女,22,3.1973485733766718,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1
36,孙福星,男,22,3.184464973207927,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1
37,卫凝,女,22,3.15631647820741,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
38,柳琴,女,21,3.155692753303622,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
39,马轮安,男,21,3.1333211325701082,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
40,孙泽茂,男,21,3.0732376547184845,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
41,史裕礼,男,21,3.0565324719895717,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
42,史娥露,女,20,3.0180952039720212,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1
43,吕宜舒,女,22,2.993224374274059,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
44,韩河德,男,20,2.9819266452675697,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
45,鲁菲,女,22,2.967886536808165,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
46,沈军亮,男,22,2.9059664212198006,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
47,俞清毅,男,22,2.9023729945534535,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1
48,苗俊炎,男,21,2.8702668247289767,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
49,唐先,男,20,2.7854246029415664,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
50,苗河,男,22,2.7689666455753583,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
51,袁旭学,男,21,2.728509399553274,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,0,1,0,1
52,许力,男,21,2.7163859275466615,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
53,何泽明,男,20,2.710211756992104,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
54,李翰,男,20,2.7052231707035332,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
55,钱行政,男,20,2.6440981412062685,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1
56,蒋国贵,男,20,2.617357859295881,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
57,鲍翔厚,男,21,2.5846190126653705,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
58,尤茂奇,男,22,2.56929265322931,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
59,秦杰,男,22,2.544876828850004,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
60,花时进,男,20,2.535647089183862,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0
61,戚翰,男,22,2.4759328477414333,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
62,葛飞功,男,21,2.433412346057345,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
63,曹勇,男,21,2.432703122215276,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
64,吴露莉,女,21,2.35820983058053,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,0,1,1,1,1
65,施中山,男,20,2.348486328497141,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
66,戚松先,男,21,2.331087742488215,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
67,秦园,女,21,2.3014478497091,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
68,潘艳,女,20,2.285232995813586,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
69,葛飞承,男,22,2.2711572999733436,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
70,郎武,男,22,2.2540012797289815,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
71,曹珊,女,20,2.232085118071603,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1
72,施卿琰,女,22,2.2149450005726647,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
73,许中生,男,22,2.1989250940191924,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1
74,俞信,男,21,2.1763588005774803,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
75,曹月娜,女,22,2.1724405571697316,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
76,何子良,男,22,2.163114014035477,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
77,韩淑,女,20,2.1391973994612385,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
78,尉迟诚杰,男,20,2.1372488116896986,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0
79,沈健航,男,21,2.1033499920240475,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,1,0,0,0
80,陶志,男,21,2.097387996882235,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0
81,秦秋素,女,20,2.0800170177036756,0,0,1,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0
82,华超子,男,20,2.077100630630479,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
83,沈琳,女,22,2.071316498546781,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
84,诸葛若,男,20,2.060075667992897,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0
85,尤泰,男,22,2.055922584172045,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
86,花云茗,女,22,2.0555178116878396,1,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0
87,唐瑶,女,21,2.0403327888492964,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1
88,何浩勇,男,20,2.0289425729666286,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
89,朱义顺,男,21,2.028367611788464,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,1,0,0
90,窦菲怡,女,22,2.023675049535308,0,0,0,0,1,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0
