编号,姓名,性别,年龄,绩点,出勤1,出勤2,出勤3,出勤4,出勤5,出勤6,出勤7,出勤8,出勤9,出勤10,出勤11,出勤12,出勤13,出勤14,出勤15,出勤16,出勤17,出勤18,出勤19,出勤20
76,昌璐黛,女,22,2.317284143578359,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1
77,苏义斌,男,22,2.3017462925154515,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,1
78,施鸣,男,21,2.271797312797327,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
79,花凝娜,女,22,2.2655923622777703,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,1,0
80,郎云寒,女,22,2.2488705191527756,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1
81,严奇风,男,22,2.2458382415636207,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
82,葛雪英,女,22,2.233967657139459,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
83,鲁佳卿,女,21,2.2338415175755726,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
84,曹璐雁,女,21,2.226875595877331,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1
85,苗世茂,男,21,2.2220730796385864,0,1,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0
86,钱伊姬,女,21,2.215568151760994,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,1
87,褚炎政,男,21,2.1799132198776237,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
88,冯明发,男,20,2.177887195889863,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,0,1
89,郎舒,女,20,2.125519765743528,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,1
90,吕奇,男,22,2.078090145150082,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0
