编号,姓名,性别,年龄,绩点,出勤1,出勤2,出勤3,出勤4,出勤5,出勤6,出勤7,出勤8,出勤9,出勤10,出勤11,出勤12,出勤13,出勤14,出勤15,出勤16,出勤17,出勤18,出勤19,出勤20
22,孙桂,女,21,3.6057617569088274,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
23,彭咏燕,女,21,3.5727837010318964,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
24,万俟新岩,男,21,3.5658524332788586,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1
25,严友,男,21,3.5640021679394325,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
26,秦慧,女,20,3.5495943127533973,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
27,窦裕,男,20,3.5445098013943204,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
28,钱中朋,男,22,3.490178585574859,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
29,韩璐眉,女,22,3.4887751881056914,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
30,金婕,女,22,3.4705224506023615,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
31,花生俊,男,21,3.4508481460128086,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
32,范锦娣,女,21,3.4138072676877314,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
33,鲍梁泽,男,20,3.412153449223469,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
34,何波星,男,22,3.3870881663719046,1,1,1,1,1,1,1,0,0,1,1,1,1,1,1,1,1,1,1,1
35,苏达,男,22,3.3399655265380455,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
36,彭娥,女,20,3.339738835641902,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
37,褚韵,女,21,3.335363223817083,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1
38,严德顺,男,21,3.326639319996549,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
39,秦毅策,男,21,3.303694534416274,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1
40,皇甫成超,男,22,3.277277322156139,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
41,施雁,女,22,3.2740637628138596,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
42,冯兰芳,女,22,3.2209497789406853,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
43,苗维敬,男,21,3.1993376204614563,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
44,葛璐仪,女,20,3.1729287503154415,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
45,俞芬,女,20,3.138627267764603,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
46,鲍雁珠,女,22,3.12440089557927,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
47,吴天言,男,22,3.0930154454699714,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
48,朱固贵,男,22,3.0700078789280316,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
49,孔岚娥,女,20,3.0575850835372806,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1
50,理塘育,女,20,3.0170919255049213,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
51,褚爽洁,女,20,3.0064164224506342,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
52,陶勇康,男,22,2.9978298140497373,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
53,陈桂,女,21,2.9906917616090363,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
54,赵诚,男,21,2.9549430543568445,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,0,1
55,皇甫彪,男,21,2.937189637400892,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
56,金琦琼,女,21,2.8966181594481375,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
57,昌冰爱,女,20,2.89433352288994,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
58,柳瑶芬,女,21,2.8780276403897163,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
59,苏青,女,22,2.8245893996416687,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
60,诸葛莺欣,女,22,2.784715764523507,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
61,王厚斌,男,21,2.7669660642272254,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
62,史厚,男,20,2.7659612469525063,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
63,司马莉苑,女,20,2.755796738725115,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
64,马晶,女,20,2.6901293666474526,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1
65,花枫,女,22,2.682632974697693,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
66,陈融咏,女,20,2.645110808530442,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
67,蒋盛超,男,22,2.619422618720976,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
68,吕娴琼,女,20,2.6177594736145573,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
69,王勇钧,男,20,2.6133307858175554,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1
70,李树诚,男,22,2.582830679877574,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
71,褚霞姬,女,22,2.5559966558118443,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
72,东方凯宏,男,22,2.540518055452286,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
73,许瑞倩,女,21,2.5338990665529755,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
74,唐瑾芸,女,22,2.491543449434598,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
75,尤荣,女,21,2.4859962246219593,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1
76,郎友文,男,22,2.4726337725916903,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
77,窦海丁,男,20,2.4723181760685486,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
78,朱毅冠,男,20,2.4555903460781137,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
79,严璐仪,女,20,2.4139705344454265,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,0,1
80,史旭学,男,20,2.3979048181142577,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
81,赵诚凯,男,20,2.356574682208812,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
82,凤月兰,女,20,2.313340355918505,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1
83,姜卿,女,20,2.289364313520175,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
84,马眉丽,女,20,2.281733935215263,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
85,何婷瑞,女,21,2.1808316366357845,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
86,司马会仁,男,22,2.169729548601053,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1
87,周纯,女,20,2.0761432049872135,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
88,马蓓萍,女,21,2.0360362240414824,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0
89,许谦之,男,20,2.0336949712638344,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1
90,许诚,男,22,2.031263188447652,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0
