编号,姓名,性别,年龄,绩点,出勤1,出勤2,出勤3,出勤4,出勤5,出勤6,出勤7,出勤8,出勤9,出勤10,出勤11,出勤12,出勤13,出勤14,出勤15,出勤16,出勤17,出勤18,出勤19,出勤20
31,潘燕梅,女,20,3.3513598505073805,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
32,章瑶娜,女,22,3.339166687868069,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
33,唐茗锦,女,22,3.3308097839122213,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
34,吕丹薇,女,20,3.2953825975296787,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
35,戚莲芳,女,22,3.2687723723332205,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
36,严颖叶,女,22,3.2278377700781644,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
37,韩岩士,男,21,3.2145484578729517,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
38,窦宜舒,女,21,3.210039621438159,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
39,袁惠艺,女,20,3.2093171882075917,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
40,许巧静,女,20,3.197121719928308,1,1,1,1,1,1,0,0,1,1,1,1,1,1,1,1,1,1,1,1
41,马斌,男,22,3.193107127070067,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
42,陶月可,女,21,3.178767217310747,1,1,1,1,1,1,1,1,0,1,1,0,1,1,1,1,1,1,1,1
43,郎淑欢,女,21,3.1677706504469003,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
44,唐琳,女,21,3.156919771808284,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
45,陈元,男,20,3.1500750630205063,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
46,章哲宏,男,20,3.1342848820884543,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
47,韦全,男,21,3.0333754906129298,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
48,尉迟冠龙,男,20,3.031409553843324,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
49,范璧云,女,21,3.0306925801759594,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
50,窦蓉,女,20,2.9979098513158045,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
51,昌行,男,20,2.9969809709554345,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1
52,金才浩,男,22,2.9947515637174007,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1
53,司马栋,男,21,2.9829316703393536,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
54,窦友,男,20,2.9314875784628334,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
55,马倩,女,22,2.921313473038099,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
56,周伟礼,男,22,2.8962961891649686,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
57,马波,男,22,2.8361177927232895,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
58,诸葛成,男,22,2.7472421637127997,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
59,张娜筠,女,22,2.6919836071896537,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
60,孔莺伊,女,21,2.6857926930683185,0,1,1,1,1,1,1,1,0,1,1,1,0,1,1,1,1,1,1,1
61,陶宜慧,女,22,2.682862281170817,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0
62,昌秋,女,22,2.67929120087435,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
63,邹锦馥,女,22,2.6537077299580094,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
64,吕以峰,男,22,2.5280859472109776,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
65,吴思瑗,女,21,2.5194255846805773,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
66,马荣倩,女,21,2.516862756751374,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
67,冯莉岚,女,21,2.5117985087114354,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
68,钱霞滢,女,22,2.4780093074762726,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
69,俞豪会,男,21,2.4741190251171075,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
70,蒋强武,男,21,2.4681063830098955,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
71,袁琳,女,20,2.422460962608619,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1
72,鲍怡晓,女,20,2.3808815751053958,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1
73,花艺翠,女,21,2.34289575590648,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0
74,范国朋,男,20,2.313261969943686,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
75,严素萍,女,20,2.3089159133792387,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
76,郑莉,女,20,2.3061180059855806,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
77,孔蓓,女,20,2.2816703567044403,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
78,魏璐霞,女,20,2.272566713451954,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1
79,范嘉,女,21,2.2189730423130682,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
80,华舒,女,20,2.205474393445655,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
81,许仁,男,20,2.202340704553144,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
82,苗康生,男,22,2.1951683196207896,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
83,潘莉莲,女,21,2.1464778876784063,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
84,谢广腾,男,22,2.1259947390290135,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
85,姜克轮,男,20,2.1184352764133303,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
86,史器易,男,20,2.1080595388693335,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0
87,任娟,女,22,2.0769599817074873,0,0,1,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0
88,花露琴,女,20,2.0451394844507718,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
89,魏时海,男,21,2.041230494863256,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
90,褚娜馥,女,20,2.0033830094529312,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0
