编号,姓名,性别,年龄,绩点,出勤1,出勤2,出勤3,出勤4,出勤5,出勤6,出勤7,出勤8,出勤9,出勤10,出勤11,出勤12,出勤13,出勤14,出勤15,出勤16,出勤17,出勤18,出勤19,出勤20
47,马涛,男,20,2.9879543033052998,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
48,戚雁雪,女,21,2.9763304059187874,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
49,昌志平,男,22,2.9741693519165375,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
50,凤芝瑶,女,20,2.940822352401802,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
51,马贞雪,女,21,2.92469840535922,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1
52,孔弘康,男,21,2.88458667034146,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
53,李澜洁,女,21,2.883439671907282,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
54,彭秋环,女,21,2.8376709225225536,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
55,凤园娟,女,21,2.829761110549092,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1
56,章全栋,男,20,2.81952309169323,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
57,王风,男,22,2.768910339368526,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1
58,许绍,男,21,2.745816977280221,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
59,尤薇素,女,21,2.695722434758406,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
60,彭斌凯,男,21,2.6703088971663806,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
61,戚世壮,男,22,2.662206712992112,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
62,葛器昌,男,21,2.66132581774202,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
63,章健,男,22,2.660733912834001,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
64,张青滢,女,22,2.6137848869964886,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
65,郎育瑾,女,21,2.600928772153236,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
66,史义亨,男,21,2.5874971269299882,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
67,吴希黛,女,20,2.563432489595404,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
68,潘广朋,男,20,2.526770462083345,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
69,曹冠盛,男,20,2.497558779106505,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
70,俞君,女,22,2.4904384890830227,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
71,吕泽,男,22,2.48323800674289,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
72,鲍辉,男,20,2.448433395396685,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,1,0,0,0,0
73,窦清诚,男,22,2.440526844435049,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1
74,华刚克,男,21,2.4166775556740934,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
75,昌枝可,女,21,2.407985571585452,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
76,章诚福,男,20,2.385635269336426,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
77,尤筠昭,女,21,2.379066434910583,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
78,唐婵莎,女,20,2.3746671487732223,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
79,马武,男,22,2.35049637476415,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0
80,鲁翠雁,女,22,2.3152620400066724,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
81,任云欣,女,22,2.285323209142017,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1
82,云琳,女,22,2.2752587606576586,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0
83,杨哲豪,男,22,2.2392340043961467,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
84,云勤,女,21,2.1768106116416703,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1
85,金行,男,20,2.1454823759087667,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0
86,鲍震雄,男,22,2.1416402024747176,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
87,郎莎婷,女,20,2.1219621768003942,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1
88,孔保哲,男,22,2.1159715122023495,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
89,朱筠,女,21,2.1155470279481863,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0
90,许哲,男,20,2.0692696160281128,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0
