编号,姓名,性别,年龄,绩点,出勤1,出勤2,出勤3,出勤4,出勤5,出勤6,出勤7,出勤8,出勤9,出勤10,出勤11,出勤12,出勤13,出勤14,出勤15,出勤16,出勤17,出勤18,出勤19,出勤20
58,华洁秋,女,21,2.6554894474324993,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
59,李先启,男,22,2.6510432919803177,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
60,杨中厚,男,21,2.6238295434706966,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1
61,曹瑞,女,22,2.605527718185142,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
62,谢婷晶,女,22,2.599026837747057,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
63,沈娴瑗,女,21,2.5909159493858422,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1
64,苗超飞,男,22,2.590907085753976,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
65,尉迟洁,女,21,2.5499535273774323,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0
66,魏国致,男,20,2.490039358448775,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
67,杨士善,男,21,2.4588219948294494,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
68,邹冠顺,男,21,2.455303743543277,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
69,郑琼晓,女,22,2.437269373101112,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
70,潘仪玉,女,20,2.3508832612819304,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
71,凤玲琼,女,21,2.3480038206455074,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
72,袁爱,女,21,2.300827843329129,1,1,1,1,1,1,0,1,1,1,1,1,1,1,0,1,1,1,1,1
73,陈璧菁,女,22,2.299731547289754,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
74,彭丹悦,女,20,2.2922376117129617,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
75,秦祥,男,21,2.2592363690541646,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1
76,杨坚磊,男,22,2.2480916292178694,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0
77,范珍滢,女,22,2.216684087016543,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0
78,尉迟芳,女,22,2.189430606453768,1,0,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1
79,理塘维旭,男,20,2.1825493836587144,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
80,章璧莺,女,21,2.161657230694672,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,0,1
81,钱德智,男,21,2.1549866117483463,0,1,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
82,吕影英,女,21,2.1242592691888498,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
83,许维鹏,男,20,2.1031976228390956,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
84,施策,男,21,2.1018079823744875,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
85,秦梅玲,女,21,2.094055312005274,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0
86,王谦,男,20,2.0903058902402116,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0
87,陈力善,男,20,2.069806863704467,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
88,昌欣,女,22,2.044873585206342,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
89,冯柔春,女,20,2.038166541563065,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
90,何思,女,22,2.025875375731724,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
