编号,姓名,性别,年龄,绩点,出勤1,出勤2,出勤3,出勤4,出勤5,出勤6,出勤7,出勤8,出勤9,出勤10,出勤11,出勤12,出勤13,出勤14,出勤15,出勤16,出勤17,出勤18,出勤19,出勤20
26,方昌裕,男,22,3.4891731894605433,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1
27,陶洁晓,女,21,3.4865669899039897,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
28,陈玲,女,20,3.436541117925027,1,1,1,1,1,0,1,1,1,0,1,1,1,1,1,1,1,1,1,1
29,任茗翠,女,22,3.42062686868523,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
30,孔姬飘,女,21,3.4107278747718657,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
31,陶璐娟,女,20,3.38118098183853,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
32,唐勤,女,21,3.337413256658487,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1
33,俞纯瑞,女,22,3.316416075837824,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
34,窦亚,女,21,3.2589739076565682,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,0,1
35,葛影,女,20,3.223099399175169,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1
36,任盛清,男,22,3.209724717497484,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,0
37,夏侯信朋,男,20,3.1949848465145814,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1
38,卫雪毓,女,22,3.1779084685671926,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
39,郎元富,男,22,3.1710839731670304,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
40,陈磊生,男,20,3.1424469310842102,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
41,葛信武,男,22,3.1374015070902423,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
42,昌亚玉,女,22,3.131500140690204,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,0,1,1,1
43,潘邦克,男,20,3.085274462136849,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
44,王秀悦,女,22,3.0381446930049116,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
45,施青蕊,女,22,3.0320870490957503,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1
46,方博强,男,22,3.020640184235443,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
47,秦香丹,女,22,2.97087032990383,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1
48,蒋厚先,男,20,2.9701634436528304,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
49,章豪富,男,20,2.95686632414096,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
50,方以盛,男,20,2.9199202218808322,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
51,姜谦琛,男,21,2.917660194457455,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
52,凤朋,男,21,2.912895896160239,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
53,葛宁晶,女,21,2.896327096357026,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
54,任晓娟,女,22,2.847710416279151,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
55,冯荷融,女,20,2.8048562450203063,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
56,王霭蕊,女,20,2.798536822343297,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
57,云盛义,男,20,2.7701980256677707,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1
58,云琼寒,女,20,2.7386809116758783,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1
59,赵美,女,20,2.721926772661816,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
60,严峰和,男,20,2.7034807871312685,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
61,陶永,男,21,2.6814916397008304,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
62,昌宜慧,女,21,2.6749780332133124,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
63,朱育,女,21,2.6373360482301136,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1
64,杨羽娴,女,21,2.6035271954404386,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
65,金器友,男,20,2.5678603210783644,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
66,许莉红,女,20,2.5644752953124144,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
67,柳河博,男,22,2.5514745871061275,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
68,赵倩筠,女,20,2.523246729237185,1,1,1,1,1,1,1,1,1,1,0,1,1,1,0,1,1,1,1,1
69,张武,男,22,2.516828348229615,1,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0
70,昌昭兰,女,20,2.5053418036058694,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
71,窦富,男,22,2.4939540584210707,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
72,姜瑗羽,女,20,2.473290183421523,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
73,俞子,男,22,2.4381397250857253,1,1,1,1,1,0,1,1,1,1,0,1,1,1,1,1,1,1,1,1
74,曹爽,女,22,2.384672136316395,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0
75,张博凯,男,22,2.362578508003721,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
76,章冰,女,20,2.3268095011778405,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
77,司马旭元,男,20,2.3218520089087717,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
78,曹松昌,男,22,2.3167695245885556,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
79,彭晓欢,女,21,2.286118595928488,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0
80,花乐雄,男,22,2.2537833618235084,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
81,鲍英姬,女,22,2.2280822920906185,0,0,0,1,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0
82,柳宏泰,男,22,2.222274322398756,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,1,0,0,0
83,柳平毅,男,20,2.2137569570967375,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1
84,杨琛善,男,21,2.1722303218960537,0,1,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0
85,魏昭莲,女,22,2.1551519320315067,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
86,凤眉美,女,22,2.098613791147433,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0
87,章飘,女,22,2.0667348235467764,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0
88,王信祥,男,22,2.02489827716702,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1
89,张健力,男,20,2.0236645685722596,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
90,姜晓,女,20,2.0134686589919957,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0
