编号,姓名,性别,年龄,绩点,出勤1,出勤2,出勤3,出勤4,出勤5,出勤6,出勤7,出勤8,出勤9,出勤10,出勤11,出勤12,出勤13,出勤14,出勤15,出勤16,出勤17,出勤18,出勤19,出勤20
67,凤晓飘,女,20,2.588945181590174,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1
68,张珍枫,女,20,2.52745055695767,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1
69,姜伯朗,男,21,2.5088253368224587,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
70,柳雁冰,女,21,2.4960323804406928,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
71,沈茂厚,男,20,2.4804814096663574,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
72,冯乐志,男,20,2.4643968931331584,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
73,陶芳菁,女,20,2.4493834135148065,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
74,司马毅,男,20,2.4255121802697737,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
75,云哲,男,21,2.3832110495691827,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
76,唐芸滢,女,20,2.33997843381314,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
77,曹凡婕,女,22,2.3340131428118083,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
78,金达彪,男,22,2.3306726762306553,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
79,鲍纨倩,女,20,2.322213842029606,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0
80,理塘澜晶,女,21,2.2682515284800617,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
81,钱爱,女,22,2.261455696638359,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1
82,谢友安,男,20,2.2337174092827476,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
83,沈婕,女,22,2.2003276676316283,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
84,韩馨香,女,20,2.165589739211514,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1
85,陈茗荔,女,20,2.1433054615840446,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1
86,褚会和,男,21,2.1240612272338057,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0
87,李生毅,男,20,2.0741202461975083,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
88,赵香真,女,22,2.044396845067238,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,1,0,0
89,潘丁林,男,22,2.022684943298941,0,0,0,0,0,0,0,1,0,1,0,0,1,0,1,0,0,0,0,0
90,韦婕,女,22,2.001756349985363,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0
