编号,姓名,性别,年龄,绩点,出勤1,出勤2,出勤3,出勤4,出勤5,出勤6,出勤7,出勤8,出勤9,出勤10,出勤11,出勤12,出勤13,出勤14,出勤15,出勤16,出勤17,出勤18,出勤19,出勤20
49,凤蕊,女,20,2.9517613919297387,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1
50,孔颖,女,22,2.8648951266789444,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
51,司马青瑾,女,20,2.8184208751299336,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
52,夏侯旭,男,20,2.8048455379083306,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
53,卫亚露,女,22,2.8039779385058674,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
54,姜婉,女,20,2.8023203180847895,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
55,马素颖,女,20,2.731725250378201,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
56,苗平之,男,20,2.706195334784373,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
57,葛强树,男,20,2.6879449433107805,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
58,马寒凝,女,20,2.6859292736437412,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
59,俞琳姬,女,20,2.68118846909209,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,1,0
60,范策泰,男,21,2.677819681189324,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
61,潘蓉芸,女,22,2.665541380866605,0,1,1,0,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1
62,魏嘉悦,女,22,2.6195364403773587,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
63,凤亨庆,男,20,2.5620767435399827,1,1,1,1,1,1,1,1,1,1,1,0,1,1,0,1,1,1,1,1
64,赵爱霞,女,20,2.5579729597706478,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
65,朱佳薇,女,20,2.5373040388752734,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
66,潘波先,男,21,2.5343491639259357,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
67,昌河栋,男,21,2.4953347037184654,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
68,赵眉婉,女,21,2.492812556496288,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
69,沈霄,女,20,2.491496614176622,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1
70,唐信,男,21,2.4872788572269897,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
71,方妹,女,22,2.486809022856167,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
72,苏良辉,男,20,2.4769898164727735,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1
73,苏义宁,男,22,2.467705915911492,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
74,彭亮以,男,22,2.3917043122844395,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
75,窦政杰,男,21,2.3499010399428935,0,0,0,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0
76,沈朋士,男,22,2.3302939350360568,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
77,蒋旭,男,22,2.2657128000888944,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
78,苗士博,男,21,2.2168323331047155,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
79,云姣欢,女,21,2.1593336106131558,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
80,孙蓉,女,21,2.1194881741827203,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
81,苏莎勤,女,20,2.1137016745264345,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
82,花乐,男,21,2.091524295963424,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
83,周茜,女,21,2.0909631478734134,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,1,0
84,葛梦叶,女,21,2.0848225698256844,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
85,诸葛致仁,男,20,2.0777093344690023,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
86,孔娜娣,女,22,2.0675955659867027,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0
87,韦彬伦,男,20,2.0586930641342773,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
88,何斌,男,22,2.04775247204792,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
89,朱先,男,22,2.0300999065727336,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
90,何行林,男,21,2.022389634167978,1,1,1,1,0,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1
