编号,姓名,性别,年龄,绩点,出勤1,出勤2,出勤3,出勤4,出勤5,出勤6,出勤7,出勤8,出勤9,出勤10,出勤11,出勤12,出勤13,出勤14,出勤15,出勤16,出勤17,出勤18,出勤19,出勤20
28,王福裕,男,22,3.4721998499220783,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
29,周新博,男,22,3.4587067440753625,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
30,鲁刚清,男,21,3.4390582417553386,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1
31,王文进,男,21,3.4246158304949446,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
32,上官欢婵,女,21,3.4176768168203377,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1
33,冯梦荔,女,22,3.4118731996008496,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
34,窦谦,男,21,3.3778442113974423,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
35,昌可,女,20,3.3696007773684937,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
36,万俟榕,男,20,3.3396629992950366,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
37,谢竹,女,21,3.331285971371335,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1
38,孙力乐,男,22,3.320814737327185,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
39,曹天,男,20,3.307676071099248,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
40,华彩,女,20,3.300781201773629,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
41,褚翔峰,男,20,3.2887322321077868,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
42,卫博,男,20,3.241215883857783,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
43,韩澜莲,女,21,3.2326256618079605,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
44,谢枫巧,女,21,3.1745173734645857,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
45,方霞萍,女,21,3.1384738618122703,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
46,马震丁,男,22,3.134752350426247,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
47,郎旭,男,20,3.1237019916040905,1,1,1,0,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1
48,许美兰,女,22,3.1120935140774453,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
49,唐洁菊,女,20,3.083910275712892,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
50,卫瑗聪,女,20,3.0739061649871404,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
51,褚辉,男,20,2.9986685111659037,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
52,李彬梁,男,20,2.987785041243134,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
53,唐咏娅,女,22,2.9492666885481205,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1
54,苗康国,男,21,2.945909747461349,1,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
55,褚姬澜,女,22,2.936119964541245,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
56,史滢贞,女,21,2.9080961737666486,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
57,窦士朗,男,22,2.88892328986991,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
58,苏爽君,女,20,2.874789180563723,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
59,俞毅友,男,22,2.8737112028895524,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
60,葛桂晶,女,20,2.8521319612873777,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1
61,唐春静,女,21,2.845163468467167,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
62,陈心清,男,20,2.8427930518322775,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
63,李美妹,女,22,2.8325750345554757,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
64,柳和浩,男,22,2.83023525523011,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1
65,曹婉梅,女,21,2.8150309684426373,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
66,郑香,女,21,2.8085412921462156,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
67,赵媛媛,女,20,2.793973845660817,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
68,柳生浩,男,21,2.7811115377770457,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
69,戚德福,男,22,2.6952583155412264,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
70,曹翠玲,女,21,2.662396152258743,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
71,王固民,男,21,2.6423248194970177,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
72,陈嘉素,女,22,2.624858661987264,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
73,潘彩可,女,21,2.613851541886028,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
74,任思姣,女,21,2.543627478444324,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
75,章诚峰,男,21,2.5316197126218,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
76,秦顺,男,20,2.51838595471306,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
77,金全朗,男,21,2.3796050749641653,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
78,杨妹,女,21,2.3679493435237506,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1
79,窦育云,女,20,2.3621914490279936,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
80,鲍光晨,男,20,2.252512989419587,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1
81,史坚宁,男,21,2.2506290437000365,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
82,沈霞可,女,20,2.2451363786623375,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
83,唐风,男,20,2.2338416630600024,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
84,俞黛可,女,21,2.155506583087064,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
85,秦仪园,女,21,2.1523392277162134,0,1,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0
86,邹友冠,男,21,2.150522991232581,0,0,0,0,0,1,0,0,1,0,0,0,1,1,0,0,0,0,0,0
87,凤心建,男,22,2.1004202199667494,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0
88,苗羽宁,女,22,2.094423579821475,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1
89,史达飞,男,20,2.0823417851560175,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
90,张婷思,女,22,2.0651855665197467,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
