编号,姓名,性别,年龄,绩点,出勤1,出勤2,出勤3,出勤4,出勤5,出勤6,出勤7,出勤8,出勤9,出勤10,出勤11,出勤12,出勤13,出勤14,出勤15,出勤16,出勤17,出勤18,出勤19,出勤20
30,张岩若,男,22,3.182334590872299,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
31,褚枫婕,女,22,3.1491674509785392,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1
32,郑弘若,男,21,3.131862817354552,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
33,韦榕树,男,22,3.061755691612892,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
34,吕莉,女,22,3.051570167436956,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
35,赵瑗琴,女,20,3.0333502567313038,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
36,蒋才德,男,21,3.0263052580272443,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
37,谢雪馥,女,20,2.9786276258136057,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
38,魏敬广,男,20,2.964461477132251,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
39,沈思,女,21,2.9592597598870753,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
40,郎仁丁,男,20,2.9258305040150896,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
41,司马淑妍,女,21,2.893154034464081,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1
42,俞伯伦,男,20,2.8374474056984065,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
43,孙晓勤,女,22,2.8364694322045043,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
44,韩秀琴,女,22,2.8054255915725292,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
45,韦舒露,女,22,2.803122088337112,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
46,韦宁林,男,21,2.80163474450109,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
47,郎清,男,21,2.791206955735854,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
48,窦玉韵,女,20,2.7827509935955934,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
49,袁子光,男,22,2.7412224811043906,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
50,蒋飘,女,21,2.722695891493819,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
51,葛琦翠,女,22,2.6892178519023195,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
52,卫荷,女,22,2.676213972567552,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
53,吕彪,男,21,2.67016467571204,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
54,施涛发,男,22,2.6047160960088958,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1
55,云礼,男,21,2.5997245338985993,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
56,李仁伦,男,21,2.568613476641728,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
57,范顺,男,20,2.564740874252071,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
58,金红爽,女,21,2.5363796795241287,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
59,柳娣媛,女,20,2.5248648785478336,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
60,彭舒真,女,20,2.5167271108978415,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
61,云新亮,男,22,2.4949497435915644,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
62,金慧,女,22,2.494485098410925,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
63,吕苑冰,女,21,2.4639798771021715,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
64,周爱艺,女,22,2.4517696542804375,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
65,花智东,男,21,2.4279419668043074,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
66,韦雅,女,22,2.4277909801939277,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
67,范功,男,21,2.4022009060626965,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,1,0
68,褚红霭,女,21,2.3967056383474703,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
69,诸葛歌浩,男,21,2.3595313684078296,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1
70,施以文,男,22,2.3206297088746144,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
71,王士波,男,21,2.2646417902337497,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
72,许毓霄,女,22,2.250091678898311,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1
73,赵德,男,20,2.2456977818333934,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1
74,冯琬婵,女,20,2.242976114492084,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
75,戚蓓云,女,22,2.2241815867053365,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
76,范华琬,女,20,2.207039538690641,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
77,鲁善世,男,21,2.2042958297751416,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
78,韦波厚,男,20,2.1909553139199565,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,0,1,1,1
79,沈飘寒,女,22,2.1525866430187404,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
80,戚青,女,22,2.152166114783753,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0
81,张眉苑,女,20,2.1516824306715394,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0
82,秦泽凯,男,20,2.1383635512378474,0,0,1,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0
83,章佳欢,女,21,2.1367881896638687,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
84,郎承,男,20,2.1154517243162916,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
85,曹珊,女,21,2.077845574587178,0,0,0,0,1,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0
86,吕悦娟,女,21,2.0777765145103215,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1
87,朱琴玉,女,20,2.0572607888564525,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,1,0
88,尤云,女,20,2.037468219224036,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
89,周欣琰,女,21,2.0356488594339,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
90,卫斌东,男,20,2.000856291956335,0,1,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0
